# REGISTER 1 — numeric-claims.tsv   FROZEN at HEAD 0cdd5b1
# Corpus: references/*.md (30) + reference-impl/*.md (11) + SKILL.md + index.md = 43 files, 20776 lines.
# Scan unit: one NUMERIC TOKEN = /(?<![\w.])[-+]?\d[\d_]*(\.\d+)?([eE][-+]?\d+)?/.
# One row per surviving token, NOT per claim: a range like '5-11 m' emits two rows sharing one claim_text.
# That is deliberate — merging ranges into one row is the step at which a claim can vanish unseen.
#
# DENOMINATOR
#   numeric tokens found in corpus ......... 13033
#   became rows ............................ 5152
#   excluded ............................... 7881
#   IDENTITY: 5152 rows + 7881 excluded = 13033 == tokens found  -> HOLDS
#
# EXCLUSIONS, every category counted (sums to 7881)
#   fenced_code            1304   inside a ``` fence — pseudocode constants, the domain of constant-pairs.tsv, not prose
#   chapter_xref           3066   backticked chapter pointer `NN` / `NN:LINE` / references/NN-*.md — a cross-reference, not a quantity
#   bibliographic          2803   citation locator: year after an author, vol(issue), vol:page, page range, pp., arXiv/patent/report id
#   okf_frontmatter         266   okf v0.2 metadata block (version, ISO timestamps, tags) between the leading --- pair
#   list_index              217   the ordinal of an ordered-list item, at the list-marker position only — other numbers on the line are still rows
#   heading_number           60   section number in a markdown heading (## 8. ...)
#   figure_panel_index       54   GALLERY.md panel grid coordinate cell (row,col)
#   url_doi_hash             45   digits inside a URL, DOI, domain path or a git commit hash
#   anchor_link              29   digits inside a markdown (#anchor-1984) target
#   math_display_block       19   literal inside a $$...$$ display-math expression
#   math_inline              18   literal inside a $...$ inline-math expression
#   SUM                    7881
#
# CLASS distribution: derived=3045, unclassified=1794, external=283, illustrative=30
# VERDICT distribution: unguarded=2649, guarded=1810, unreproducible=693
#
# CLASS rules, in cascade order (first match wins):
#   derived      value literal (distinctive) present in a reference-impl module or test; OR the line
#                names a backticked identifier that exists in module source; OR the token sits inside
#                an inline `code span` (a formula fragment the impl mirrors); OR the line is a
#                blockquote measured-output table row.
#   external     the line carries a citation marker (Author YEAR, et al., `99`, measured/empirical/USGS/SRTM).
#   illustrative the line carries a worked-example marker (e.g., for example, sims_illustrative, panel, demo).
#   unclassified no rule fired. THIS BUCKET IS REAL AND LARGE (1794). It is not 'clean'; it is 'undecided'.
#
# VERDICT rules (provisional — later waves may REASSIGN a verdict, never add or drop a row):
#   distinctive = token has a decimal point/exponent, or |int| > 10. Non-distinctive tokens (0..10)
#   match code literals by coincidence, so a literal match on them is NOT evidence.
#   guarded         distinctive AND the value appears as a literal in reference-impl/tests/test_*.py;
#                   source_or_guard names up to two test_file::function rows.
#   unguarded       distinctive AND in a module but no test; OR non-distinctive (marked
#                   'trivial-literal:no-evidence' — these are UNPROVEN, not proven-absent).
#   unreproducible  the value appears in no module and no test. For class=external with a citation
#                   this is expected and benign; for class=derived it is the alarming case.
#
# FREEZE RULE: this row list is final. A numeric claim discovered later that is not here goes to
# OPEN-ITEMS.md as a census-miss; it must NOT be appended to this file.

file	line	claim_text	value	class	source_or_guard	verdict
00-index.md	342	etness-coupled) | P | **Montgomery & Dietrich 1994**, WRR 30 — the SHALSTAB model; steep + convergent + wet fails (`05	30	derived	test_aeolian.py::test_availability_gate_stops_transport;test_aeolian.py::test_deflation_cannot_excavate_below_the_available_sand	guarded
00-index.md	346	Culling 1960, *Analytical Theory of Erosion*, J. Geology 68 |	68	derived	module:flow_anatomy.py,halfar_anatomy.py	unguarded
00-index.md	357	**, *Scalable Height Field Self-Shadowing*, CGF 29(2) — O(1)/cell sweep |	1	external	trivial-literal:no-evidence	unguarded
00-index.md	361	Riley, DeGloria & Elliot 1999, Intermountain J. Sciences 5 |	5	external	trivial-literal:no-evidence	unguarded
00-index.md	405	| SatMap gradient (1D/2D colour LUT) & colour-map compositing | F | SatMap = a	1	unclassified	trivial-literal:no-evidence	unguarded
00-index.md	405	| SatMap gradient (1D/2D colour LUT) & colour-map compositing | F | SatMap = a co	2	unclassified	trivial-literal:no-evidence	unguarded
00-index.md	412	| Triplanar texturing | F | Geiss 2007, *GPU Gems 3* ch. 1 — tiling on steep slopes without UV stretch (`08`,	3	external	trivial-literal:no-evidence	unguarded
00-index.md	419	, in its own right) | P (sampling) / F (coords) | Optimal 2D sampling lattice — ~13.4% fewer samples than square, rea	2	external	trivial-literal:no-evidence	unguarded
00-index.md	419	(sampling) / F (coords) | Optimal 2D sampling lattice — ~13.4% fewer samples than square, realised via ~15% coarser spa	13.4	external	cite:Middleton 1962	unreproducible
00-index.md	419	lattice — ~13.4% fewer samples than square, realised via ~15% coarser spacing (Petersen & Middleton 1962; Mersereau 19	15	derived	test_analysis.py::test_selectors_are_masks_in_unit_range;test_atom_coverage.py::<module>	guarded
00-index.md	419	rser spacing (Petersen & Middleton 1962; Mersereau 1979); 6 equidistant edge-neighbours ⇒ **no D4/D8 √2 ambiguity**,	6	external	trivial-literal:no-evidence	unguarded
00-index.md	419	sereau 1979); 6 equidistant edge-neighbours ⇒ **no D4/D8 √2 ambiguity**, D6 flow routing (no metric bias; coarser 60°	2	external	trivial-literal:no-evidence	unguarded
00-index.md	419	√2 ambiguity**, D6 flow routing (no metric bias; coarser 60° quantisation — striping shrinks, doesn't vanish), more i	60	derived	test_alluvial_fan.py::_apex;test_alluvial_fan.py::test_fan_is_confined_to_its_sector	guarded
00-index.md	419	more isotropic CA/diffusion — renormalise the Laplacian (`2/(3d²)`); one-ring gradient/normal stencil (`Σhₖeₖ/(3d)`,	2	external	trivial-literal:no-evidence	unguarded
00-index.md	419	e isotropic CA/diffusion — renormalise the Laplacian (`2/(3d²)`); one-ring gradient/normal stencil (`Σhₖeₖ/(3d)`, iso	3	external	trivial-literal:no-evidence	unguarded
00-index.md	419	an (`2/(3d²)`); one-ring gradient/normal stencil (`Σhₖeₖ/(3d)`, isotropic leading error); hex-tile meshes carry two v	3	external	trivial-literal:no-evidence	unguarded
00-index.md	419	hex-tile meshes carry two vertex classes (`N` centres + `2N` corners, two owned per cell) with closed-form normals f	2	external	trivial-literal:no-evidence	unguarded
00-index.md	420	oining centres to their corners partitions the plane into 60°–120° rhombi (Conway's rhombille; dual of trihexagonal/ka	60	derived	test_alluvial_fan.py::_apex;test_alluvial_fan.py::test_fan_is_confined_to_its_sector	guarded
00-index.md	420	ng centres to their corners partitions the plane into 60°–120° rhombi (Conway's rhombille; dual of trihexagonal/kagome,	120	derived	test_aeolian.py::_playa;test_aeolian.py::test_saturation_length_shifts_deposition_downwind	guarded
00-index.md	420	(centres) + `p,q` (shared corners), sides `s = cellSize/√3`, long diagonal `AB = cellSize` (the link), short diagona	3	derived	trivial-literal:no-evidence	unguarded
00-index.md	420	ze` (the link), short diagonal `pq = s` (the tile edge); `3N` rhombi over `3N` vertices. The three meshes are its thr	3	derived	trivial-literal:no-evidence	unguarded
00-index.md	420	hort diagonal `pq = s` (the tile edge); `3N` rhombi over `3N` vertices. The three meshes are its three projections —	3	derived	trivial-literal:no-evidence	unguarded
00-index.md	420	meshes are its three projections — dual = long diagonals, 6-fan = **split every rhombus on the short diagonal** (halv	6	unclassified	trivial-literal:no-evidence	unguarded
00-index.md	420	ymmetry-exchangeable as a square quad's are — short gives 60°, long gives 30°–120°–30° and loses the tile outline); 4-	60	derived	test_alluvial_fan.py::_apex;test_alluvial_fan.py::test_fan_is_confined_to_its_sector	guarded
00-index.md	420	able as a square quad's are — short gives 60°, long gives 30°–120°–30° and loses the tile outline); 4- and 6-meshes ar	30	derived	test_aeolian.py::test_availability_gate_stops_transport;test_aeolian.py::test_deflation_cannot_excavate_below_the_available_sand	guarded
00-index.md	420	as a square quad's are — short gives 60°, long gives 30°–120°–30° and loses the tile outline); 4- and 6-meshes are wat	120	derived	test_aeolian.py::_playa;test_aeolian.py::test_saturation_length_shifts_deposition_downwind	guarded
00-index.md	420	square quad's are — short gives 60°, long gives 30°–120°–30° and loses the tile outline); 4- and 6-meshes are waterti	30	derived	test_aeolian.py::test_availability_gate_stops_transport;test_aeolian.py::test_deflation_cannot_excavate_below_the_available_sand	guarded
00-index.md	420	60°, long gives 30°–120°–30° and loses the tile outline); 4- and 6-meshes are watertight against each other; per-pair	4	unclassified	trivial-literal:no-evidence	unguarded
00-index.md	420	ng gives 30°–120°–30° and loses the tile outline); 4- and 6-meshes are watertight against each other; per-pair edge d	6	unclassified	trivial-literal:no-evidence	unguarded
00-index.md	420	t each other; per-pair edge data (D6 flux, pipe flow) is `3N` not `6N`. Decline the 3-quads-per-tile cut (the isometr	3	derived	trivial-literal:no-evidence	unguarded
00-index.md	420	her; per-pair edge data (D6 flux, pipe flow) is `3N` not `6N`. Decline the 3-quads-per-tile cut (the isometric cube)	6	derived	trivial-literal:no-evidence	unguarded
00-index.md	420	e data (D6 flux, pipe flow) is `3N` not `6N`. Decline the 3-quads-per-tile cut (the isometric cube) — non-planar, so	3	unclassified	trivial-literal:no-evidence	unguarded
00-index.md	421	| Hex storage — a sheared 2D array | F | The index quad `(q,r),(q+1,r),(q,r+1),(q+1,r	2	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	orage — a sheared 2D array | F | The index quad `(q,r),(q+1,r),(q,r+1),(q+1,r+1)` is a diamond of the same 60–120 sha	1	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	sheared 2D array | F | The index quad `(q,r),(q+1,r),(q,r+1),(q+1,r+1)` is a diamond of the same 60–120 shape as the	1	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	d 2D array | F | The index quad `(q,r),(q+1,r),(q,r+1),(q+1,r+1)` is a diamond of the same 60–120 shape as the rhombi	1	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	array | F | The index quad `(q,r),(q+1,r),(q,r+1),(q+1,r+1)` is a diamond of the same 60–120 shape as the rhombille'	1	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	(q,r),(q+1,r),(q,r+1),(q+1,r+1)` is a diamond of the same 60–120 shape as the rhombille's — though not one of *them*:	60	derived	test_alluvial_fan.py::_apex;test_alluvial_fan.py::test_fan_is_confined_to_its_sector	guarded
00-index.md	421	r),(q+1,r),(q,r+1),(q+1,r+1)` is a diamond of the same 60–120 shape as the rhombille's — though not one of *them*: four	120	derived	test_aeolian.py::_playa;test_aeolian.py::test_saturation_length_shifts_deposition_downwind	guarded
00-index.md	421	e rhombille's — though not one of *them*: four centres, `√3` larger, turned 30°, so a hex field is a square-grid fiel	3	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	ough not one of *them*: four centres, `√3` larger, turned 30°, so a hex field is a square-grid field under a shear — e	30	derived	test_aeolian.py::test_availability_gate_stops_transport;test_aeolian.py::test_deflation_cannot_excavate_below_the_available_sand	guarded
00-index.md	421	er a shear — exactly, not by analogy. Three adjustments: (1) **`cellSize` becomes a 2×2 shear matrix** `B` — `cellSiz	1	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	by analogy. Three adjustments: (1) **`cellSize` becomes a 2×2 shear matrix** `B` — `cellSize·[[1,½],[0,√3/2]]` pointy	2	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	analogy. Three adjustments: (1) **`cellSize` becomes a 2×2 shear matrix** `B` — `cellSize·[[1,½],[0,√3/2]]` pointy-t	2	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	`cellSize` becomes a 2×2 shear matrix** `B` — `cellSize·[[1,½],[0,√3/2]]` pointy-top, `cellSize·[[√3/2,0],[½,1]]` fla	1	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	ize` becomes a 2×2 shear matrix** `B` — `cellSize·[[1,½],[0,√3/2]]` pointy-top, `cellSize·[[√3/2,0],[½,1]]` flat-top	0	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	` becomes a 2×2 shear matrix** `B` — `cellSize·[[1,½],[0,√3/2]]` pointy-top, `cellSize·[[√3/2,0],[½,1]]` flat-top (a	3	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	becomes a 2×2 shear matrix** `B` — `cellSize·[[1,½],[0,√3/2]]` pointy-top, `cellSize·[[√3/2,0],[½,1]]` flat-top (a 30	2	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	B` — `cellSize·[[1,½],[0,√3/2]]` pointy-top, `cellSize·[[√3/2,0],[½,1]]` flat-top (a 30° rotation apart), `diag(B,1)`	3	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	— `cellSize·[[1,½],[0,√3/2]]` pointy-top, `cellSize·[[√3/2,0],[½,1]]` flat-top (a 30° rotation apart), `diag(B,1)` i	2	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	`cellSize·[[1,½],[0,√3/2]]` pointy-top, `cellSize·[[√3/2,0],[½,1]]` flat-top (a 30° rotation apart), `diag(B,1)` in	0	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	Size·[[1,½],[0,√3/2]]` pointy-top, `cellSize·[[√3/2,0],[½,1]]` flat-top (a 30° rotation apart), `diag(B,1)` in 3D sin	1	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	/2]]` pointy-top, `cellSize·[[√3/2,0],[½,1]]` flat-top (a 30° rotation apart), `diag(B,1)` in 3D since height never sh	30	derived	test_aeolian.py::test_availability_gate_stops_transport;test_aeolian.py::test_deflation_cannot_excavate_below_the_available_sand	guarded
00-index.md	421	[√3/2,0],[½,1]]` flat-top (a 30° rotation apart), `diag(B,1)` in 3D since height never shears. Distance via `G = BᵀB`	1	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	],[½,1]]` flat-top (a 30° rotation apart), `diag(B,1)` in 3D since height never shears. Distance via `G = BᵀB` (off-d	3	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	ff-diagonal `½ = cos60°`, the term square code assumes is 0; **same `G` for both orientations**), area/handedness via	0	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	for both orientations**), area/handedness via `det B = (√3/2)cellSize² > 0`, and **gradients/normals via the inverse	3	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	or both orientations**), area/handedness via `det B = (√3/2)cellSize² > 0`, and **gradients/normals via the inverse t	2	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	ations**), area/handedness via `det B = (√3/2)cellSize² > 0`, and **gradients/normals via the inverse transpose `B⁻ᵀ`	0	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	`B⁻ᵀ`, never `B`** — the classic shear bug, worth up to **30.5°** of gradient-direction error and a `√3` slope-magnitude	30.5	derived	test_hex_grid.py::<module>;test_hex_grid.py::test_naive_index_gradient_error_bounds	guarded
00-index.md	421	worth up to **30.5°** of gradient-direction error and a `√3` slope-magnitude spread (`0.82`–`1.41`), hitting lighting	3	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	dient-direction error and a `√3` slope-magnitude spread (`0.82`–`1.41`), hitting lighting (`09`), slope masks (`06`) and	0.82	derived	module:analysis.py,archetypes.py	unguarded
00-index.md	421	irection error and a `√3` slope-magnitude spread (`0.82`–`1.41`), hitting lighting (`09`), slope masks (`06`) and repose	1.41	derived	sym:B,G	unreproducible
00-index.md	421	ft, and note the domain-area check *is* a `det B` check; (2) the quad diagonal is **pinned to the anti-diagonal** `(q	2	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	the quad diagonal is **pinned to the anti-diagonal** `(q+1,r)–(q,r+1)` — the only one that is a neighbour link — giv	1	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	diagonal is **pinned to the anti-diagonal** `(q+1,r)–(q,r+1)` — the only one that is a neighbour link — giving equila	1	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	k — giving equilateral halves = `cornerA(q,r)`/`cornerB(q+1,r)`; (3) one array per class: cells `Q×R`, corners `2×Q×R	1	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	ng equilateral halves = `cornerA(q,r)`/`cornerB(q+1,r)`; (3) one array per class: cells `Q×R`, corners `2×Q×R`, edges	3	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	B(q+1,r)`; (3) one array per class: cells `Q×R`, corners `2×Q×R`, edges/rhombi `3×Q×R` via `rhombus(k,q,r) = {(q,r),	2	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	ay per class: cells `Q×R`, corners `2×Q×R`, edges/rhombi `3×Q×R` via `rhombus(k,q,r) = {(q,r), (q,r)+eₖ}`, `e = (1,0)	3	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	i `3×Q×R` via `rhombus(k,q,r) = {(q,r), (q,r)+eₖ}`, `e = (1,0),(1,−1),(0,1)` — bijective, and `k` is the orientation	1	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	`3×Q×R` via `rhombus(k,q,r) = {(q,r), (q,r)+eₖ}`, `e = (1,0),(1,−1),(0,1)` — bijective, and `k` is the orientation (0	0	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	×R` via `rhombus(k,q,r) = {(q,r), (q,r)+eₖ}`, `e = (1,0),(1,−1),(0,1)` — bijective, and `k` is the orientation (0°/60	1	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	via `rhombus(k,q,r) = {(q,r), (q,r)+eₖ}`, `e = (1,0),(1,−1),(0,1)` — bijective, and `k` is the orientation (0°/60°/1	1	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	`rhombus(k,q,r) = {(q,r), (q,r)+eₖ}`, `e = (1,0),(1,−1),(0,1)` — bijective, and `k` is the orientation (0°/60°/120°)	0	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	rhombus(k,q,r) = {(q,r), (q,r)+eₖ}`, `e = (1,0),(1,−1),(0,1)` — bijective, and `k` is the orientation (0°/60°/120°).	1	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	0),(1,−1),(0,1)` — bijective, and `k` is the orientation (0°/60°/120°). Free: chunking, apron (an ordinary array bord	0	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	(1,−1),(0,1)` — bijective, and `k` is the orientation (0°/60°/120°). Free: chunking, apron (an ordinary array border i	60	derived	test_alluvial_fan.py::_apex;test_alluvial_fan.py::test_fan_is_confined_to_its_sector	guarded
00-index.md	421	1),(0,1)` — bijective, and `k` is the orientation (0°/60°/120°). Free: chunking, apron (an ordinary array border in ind	120	derived	test_aeolian.py::_playa;test_aeolian.py::test_saturation_length_shifts_deposition_downwind	guarded
00-index.md	421	, apron (an ordinary array border in index space), LOD by 2× decimation (basis `2B`, still triangular), upload as a p	2	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	rray border in index space), LOD by 2× decimation (basis `2B`, still triangular), upload as a plain R16/R32F texture.	2	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	it — use barycentric on the dual triangle); index-space `2×2` box filters are `√3`-anisotropic (use the 7-cell kerne	2	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	t — use barycentric on the dual triangle); index-space `2×2` box filters are `√3`-anisotropic (use the 7-cell kernel,	2	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	n the dual triangle); index-space `2×2` box filters are `√3`-anisotropic (use the 7-cell kernel, then decimate); a pa	3	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	dex-space `2×2` box filters are `√3`-anisotropic (use the 7-cell kernel, then decimate); a parallelogram array over a	7	derived	trivial-literal:no-evidence	unguarded
00-index.md	421	); a parallelogram array over a rectangular world wastes ~37% (square) / ~25% (16:9), the alternative being offset coo	37	derived	test_snow.py::test_avalanche_conserves_snow_and_lowers_the_surface_slope;test_snow.py::test_avalanche_fills_hollows	guarded
00-index.md	421	am array over a rectangular world wastes ~37% (square) / ~25% (16:9), the alternative being offset coords and the row-	25	derived	test_aeolian.py::test_deflation_cannot_excavate_below_the_available_sand;test_alluvial_fan.py::test_fan_is_confined_to_its_sector	guarded
00-index.md	421	ray over a rectangular world wastes ~37% (square) / ~25% (16:9), the alternative being offset coords and the row-parit	16	derived	inputs.py::plateau;test_aeolian.py::<module>	guarded
00-index.md	421	over a rectangular world wastes ~37% (square) / ~25% (16:9), the alternative being offset coords and the row-parity	9	derived	trivial-literal:no-evidence	unguarded
00-index.md	422	ld-space (wind, azimuths, samplers — never snapped to the 6 lattice directions), cell lookups via `cube_round`, conti	6	derived	trivial-literal:no-evidence	unguarded
00-index.md	422	o constants that change together are the **cell area** `(√3/2)·cellSize²` and the **edge/contour width** `cellSize/√3	3	derived	trivial-literal:no-evidence	unguarded
00-index.md	422	constants that change together are the **cell area** `(√3/2)·cellSize²` and the **edge/contour width** `cellSize/√3`.	2	derived	trivial-literal:no-evidence	unguarded
00-index.md	422	3/2)·cellSize²` and the **edge/contour width** `cellSize/√3`. Per family: D6/D6-MFD with Quinn's contour split gone (	3	derived	trivial-literal:no-evidence	unguarded
00-index.md	422	family: D6/D6-MFD with Quinn's contour split gone (`03`); 6-pipe hydraulics, one length (`04`); droplet erosion = bar	6	derived	trivial-literal:no-evidence	unguarded
00-index.md	422	s at every edge) (`04`); thermal with one `dLimit` — the √2 bug unwritable (`05`); Werner dunes with world-space wind	2	derived	trivial-literal:no-evidence	unguarded
00-index.md	422	5`); curvature via **`hessian6`** — the full Hessian from 3 antipodal second differences, exact on quadratics, trace	3	derived	trivial-literal:no-evidence	unguarded
00-index.md	422	`06`, `12`); per-cell jitter = uniform-in-hexagon via the 3-rhombi decomposition (`07`); lava CA keeps Monte Carlo —	3	derived	trivial-literal:no-evidence	unguarded
00-index.md	423	es; paleo record **Heinrich 1988**, *Quaternary Research* 29) that a wave-only budget misses. Plus ice push/shove ramp	29	derived	test_chapter_numbers.py::_half_unit;test_placement.py::test_raster_transform_loses_detail_that_placement_keeps	guarded
00-index.md	424	nary rules, both consequences of `14`'s purity contract: (1) its input set is **undeclared**, so the Merkle key misse	1	external	trivial-literal:no-evidence	unguarded
00-index.md	424	the *resolved* `(producerId, outPort)` set into the key. (2) Overlaps need a **documented total order** (snow → water	2	external	trivial-literal:no-evidence	unguarded
00-index.md	424	— and it is the natural single place to assert `Σ masks ≤ 1` on the **raw coverage masks** (`≤`, not `=`: **any** sho	1	external	trivial-literal:no-evidence	unguarded
00-index.md	424	a stack that names its base as a channel reaches exactly 1 — that `= 1` is a *second* assertion at a *second* site,	1	external	trivial-literal:no-evidence	unguarded
00-index.md	424	t names its base as a channel reaches exactly 1 — that `= 1` is a *second* assertion at a *second* site, on the close	1	external	trivial-literal:no-evidence	unguarded
00-index.md	424	`MaterialField`, and is `08`'s "splat weights must sum to 1", the object one stage later after compositing fills the	1	external	trivial-literal:no-evidence	unguarded
00-index.md	424	rdered over-composite hides it entirely (masks summing to 1.8 still yield effective weights summing to 1.0000000000), w	1.8	derived	test_mask_partition.py::<module>;test_mask_partition.py::test_material_rgb_detects_over_subscription_only_where_the_palette_has_no_headroom	guarded
00-index.md	424	s summing to 1.8 still yield effective weights summing to 1.0000000000), while the base-less weighted sum beside it — `render.ma	1.0000000000	derived	asserts.py::assert_clamps_not_growing;asserts.py::boundary_influence_distance	guarded
00-index.md	424	rgb`, the default colorizer — **can** drive channels past 255 and clip on the same masks, though only where the palette	255	derived	test_archetypes.py::test_extract_satmap_authors_a_valid_gradient_from_imagery;test_archetypes.py::test_render_tile_photoreal_composite	guarded
00-index.md	424	tte has no headroom: on the shipped palette snow clips at 1.02x but rock not until 2.13x, so a rock/grass hillside over-	1.02	derived	test_analysis.py::test_material_masks_partition;test_mask_partition.py::<module>	guarded
00-index.md	424	he shipped palette snow clips at 1.02x but rock not until 2.13x, so a rock/grass hillside over-subscribed 2x ships in ga	2.13	derived	test_analysis.py::test_material_masks_partition;test_mask_partition.py::<module>	guarded
00-index.md	424	not until 2.13x, so a rock/grass hillside over-subscribed 2x ships in gamut and silent (measured in `06`) (`06`, `09`	2	external	trivial-literal:no-evidence	unguarded
00-index.md	425	tion floor — measured separation ~an order of magnitude (`0.092`–`0.127` vs `0.010`–`0.018`) — but the angle must **not**	0.092	derived	test_landforms.py::test_mountain_is_not_a_solid_of_revolution	guarded
00-index.md	425	or — measured separation ~an order of magnitude (`0.092`–`0.127` vs `0.010`–`0.018`) — but the angle must **not** be a la	0.127	external	cite:measured	unreproducible
00-index.md	425	ed separation ~an order of magnitude (`0.092`–`0.127` vs `0.010`–`0.018`) — but the angle must **not** be a lattice symme	0.010	derived	test_alluvial_fan.py::test_fan_thins_downfan;test_anisotropy.py::test_the_input_carries_no_direction_of_its_own	guarded
00-index.md	425	ation ~an order of magnitude (`0.092`–`0.127` vs `0.010`–`0.018`) — but the angle must **not** be a lattice symmetry: at	0.018	derived	test_aeolian.py::_playa;test_chapter_numbers.py::<module>	guarded
